neighborhood,building_class_category,address,apartment_number,zip_code,residential_units,commercial_units,total_units,land_square_feet,gross_square_feet,year_built,sale_price,sale_date,latitude,longitude
FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,75 WALL STREET,PHL5,10005,1.0,,1.0,,,1987.0,3150000.0,2023-06-15,40.705140650000004,-74.00797833903508
FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,164 PEARL STREET,4L,10005,1.0,,1.0,,,1956.0,725000.0,2023-05-08,40.7059099,-74.0074729
FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,164 PEARL STREET,4J,10005,1.0,,1.0,,,1956.0,467500.0,2024-01-02,40.7059099,-74.0074729
FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,164 PEARL STREET,5L,10005,1.0,,1.0,,,1956.0,735000.0,2023-07-06,40.7059099,-74.0074729
FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,164 PEARL STREET,12D,10005,1.0,,1.0,,,1956.0,980000.0,2023-07-06,40.7059099,-74.0074729
FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,50 PINE STREET,5S,10005,1.0,,1.0,,,,1080000.0,2023-09-14,40.7068069,-74.0085989
FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,50 PINE STREET,8N,10005,1.0,,1.0,,,,1477500.0,2023-09-14,40.7068069,-74.0085989
FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,50 PINE STREET,12S,10005,1.0,,1.0,,,,949550.0,2023-04-24,40.7068069,-74.0085989
FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,56 PINE STREET,3D,10005,1.0,,1.0,,,,750000.0,2023-09-21,40.70682965,-74.0083464785956
FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,56 PINE ST,8D,10005,1.0,,1.0,,,,599000.0,2023-04-21,40.70682965,-74.0083464785956
FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,56 PINE STREET,9F,10005,1.0,,1.0,,,,490000.0,2023-12-29,40.70682965,-74.0083464785956
FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,56 PINE STREET,10B,10005,1.0,,1.0,,,,620000.0,2023-10-11,40.70682965,-74.0083464785956
FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,56 PINE STREET,11E,10005,1.0,,1.0,,,,395000.0,2023-10-06,40.70682965,-74.0083464785956
FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,56 PINE STREET,11G,10005,1.0,,1.0,,,,515000.0,2023-12-18,40.70682965,-74.0083464785956
FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,56 PINE STREET,12F,10005,1.0,,1.0,,,,500000.0,2023-09-07,40.70682965,-74.0083464785956
FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,56 PINE STREET,16B,10005,1.0,,1.0,,,,450000.0,2023-07-17,40.70682965,-74.0083464785956
FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,56 PINE STREET,16B,10005,1.0,,1.0,,,,505000.0,2024-01-17,40.70682965,-74.0083464785956
FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,18 PINE STREET,412,10005,1.0,,1.0,,,1928.0,1380000.0,2023-09-20,40.7075679,-74.009868
FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,20 PINE STREET,505,10005,1.0,,1.0,,,1928.0,1025000.0,2023-08-03,40.707730850000004,-74.00971651324502
FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,20 PINE STREET,709,10005,1.0,,1.0,,,1928.0,690000.0,2023-11-06,40.707730850000004,-74.00971651324502
FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,20 PINE STREET,809,10005,1.0,,1.0,,,1928.0,472546.0,2023-05-30,40.707730850000004,-74.00971651324502
FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,20 PINE STREET,1001,10005,1.0,,1.0,,,1928.0,875000.0,2023-12-19,40.707730850000004,-74.00971651324502
FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,20 PINE STREET,1013,10005,1.0,,1.0,,,1928.0,1785000.0,2023-12-07,40.707730850000004,-74.00971651324502
FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,18 PINE STREET,1205,10005,1.0,,1.0,,,1928.0,1090000.0,2023-05-24,40.7075679,-74.009868
FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,20 PINE STREET,1405,10005,1.0,,1.0,,,1928.0,1115000.0,2023-06-06,40.707730850000004,-74.00971651324502
FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,18 PINE STREET,1619,10005,1.0,,1.0,,,1928.0,575000.0,2023-07-27,40.7075679,-74.009868
FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,18 PINE STREET,1807,10005,1.0,,1.0,,,1928.0,760000.0,2023-12-15,40.7075679,-74.009868
FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,20 PINE STREET,2014,10005,1.0,,1.0,,,1928.0,900000.0,2023-05-26,40.707730850000004,-74.00971651324502
FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,18 PINE STREET,2208,10005,1.0,,1.0,,,1928.0,850000.0,2023-04-13,40.7075679,-74.009868
FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,20 PINE STREET,2314,10005,1.0,,1.0,,,1928.0,980000.0,2023-06-28,40.707730850000004,-74.00971651324502
FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,120 GREENWICH ST,4A,10006,1.0,,1.0,,,1903.0,699000.0,2023-09-06,40.70903515,-74.01332940427828
FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,120 GREENWICH STREET,8J,10006,1.0,,1.0,,,1903.0,665000.0,2023-04-21,40.70903515,-74.01332940427828
FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,120 GREENWICH STREET,12A,10006,1.0,,1.0,,,1903.0,760000.0,2023-03-03,40.70903515,-74.01332940427828
FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,123 WASHINGTON STREET,38A,10006,1.0,,1.0,,,2007.0,970000.0,2023-04-03,40.709192,-74.0138424
FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,123 WASHINGTON STREET,40H,10006,1.0,,1.0,,,2007.0,843500.0,2023-06-29,40.709192,-74.0138424
FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,123 WASHINGTON STREET,43A,10006,1.0,,1.0,,,2007.0,1160000.0,2023-03-31,40.709192,-74.0138424
FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,123 WASHINGTON STREET,47H,10006,1.0,,1.0,,,2007.0,792000.0,2023-05-03,40.709192,-74.0138424
FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,123 WASHINGTON STREET,PH55F,10006,1.0,,1.0,,,2007.0,1425550.0,2024-02-08,40.709192,-74.0138424
FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,123 WASHINGTON STREET,PH55H,10006,1.0,,1.0,,,2007.0,840056.0,2023-06-20,40.709192,-74.0138424
FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,80 JOHN STREET,2D,10038,1.0,,1.0,,,1927.0,600000.0,2023-05-15,40.7082114,-74.0066821
FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,80 JOHN STREET,6E,10038,1.0,,1.0,,,1927.0,582500.0,2023-05-19,40.7082114,-74.0066821
FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,80 JOHN STREET,10F,10038,1.0,,1.0,,,1927.0,1200000.0,2023-09-18,40.7082114,-74.0066821
FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,80 JOHN STREET,16C,10038,1.0,,1.0,,,1927.0,1325000.0,2023-09-01,40.7082114,-74.0066821
FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,80 JOHN STREET,22C,10038,1.0,,1.0,,,1927.0,906500.0,2023-04-11,40.7082114,-74.0066821
FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,80 JOHN STREET,23B,10038,1.0,,1.0,,,1927.0,825000.0,2023-08-15,40.7082114,-74.0066821
FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,90 WILLIAM STREET,16B,10038,1.0,,1.0,,,1967.0,1325000.0,2023-07-11,40.708081,-74.00747661208982
FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,170 JOHN STREET,3/4E,10038,1.0,,1.0,,,1840.0,2325000.0,2023-07-28,40.705893599999996,-74.00426268705208
FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,170 JOHN STREET,PH C,10038,1.0,,1.0,,,1840.0,1820000.0,2023-09-21,40.705893599999996,-74.00426268705208
FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,99 JOHN STREET,224,10038,1.0,,1.0,,,2003.0,1100000.0,2023-08-11,40.7083321,-74.00605640719286
FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,99 JOHN STREET,507,10038,1.0,,1.0,,,2003.0,785000.0,2023-04-14,40.7083321,-74.00605640719286
FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,99 JOHN STREET,610,10038,1.0,,1.0,,,2003.0,870000.0,2023-10-25,40.7083321,-74.00605640719286
FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,99 JOHN STREET,722,10038,1.0,,1.0,,,2003.0,1200000.0,2023-04-26,40.7083321,-74.00605640719286
FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,99 JOHN STREET,813,10038,1.0,,1.0,,,2003.0,721000.0,2023-09-19,40.7083321,-74.00605640719286
FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,99 JOHN STREET,913,10038,1.0,,1.0,,,2003.0,732666.0,2023-11-30,40.7083321,-74.00605640719286
FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,99 JOHN STREET,1107,10038,1.0,,1.0,,,2003.0,860000.0,2023-09-08,40.7083321,-74.00605640719286
FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,99 JOHN STREET,1109,10038,1.0,,1.0,,,2003.0,1800000.0,2023-04-14,40.7083321,-74.00605640719286
FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,99 JOHN STREET,1203,10038,1.0,,1.0,,,2003.0,640000.0,2023-07-07,40.7083321,-74.00605640719286
FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,99 JOHN STREET,1205,10038,1.0,,1.0,,,2003.0,620000.0,2023-12-28,40.7083321,-74.00605640719286
FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,99 JOHN STREET,1606,10038,1.0,,1.0,,,2003.0,1875000.0,2023-07-24,40.7083321,-74.00605640719286
FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,99 JOHN STREET,2011,10038,1.0,,1.0,,,2003.0,830000.0,2023-03-29,40.7083321,-74.00605640719286
FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,99 JOHN STREET,2205,10038,1.0,,1.0,,,2003.0,915000.0,2023-07-28,40.7083321,-74.00605640719286
FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,99 JOHN ST,2206,10038,1.0,,1.0,,,2003.0,1225000.0,2023-05-25,40.7083321,-74.00605640719286
FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,99 JOHN STREET,2406,10038,1.0,,1.0,,,2003.0,925000.0,2023-08-17,40.7083321,-74.00605640719286
FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,99 JOHN STREET,2501,10038,1.0,,1.0,,,2003.0,849000.0,2023-06-12,40.7083321,-74.00605640719286
FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,130 WILLIAM STREET,10D,10038,1.0,,1.0,,,2017.0,1415000.0,2023-07-20,40.709094300000004,-74.00626756944155
FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,130 WILLIAM STREET,15B,10038,1.0,,1.0,,,2017.0,1350000.0,2023-12-15,40.709094300000004,-74.00626756944155
FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,130 WILLIAM STREET,26C,10038,1.0,,1.0,,,2017.0,1077321.0,2023-04-10,40.709094300000004,-74.00626756944155
FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,130 WILLIAM ST,29B,10038,1.0,,1.0,,,2017.0,3028000.0,2023-10-13,40.709094300000004,-74.00626756944155
FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,130 WILLIAM STREET,38E,10038,1.0,,1.0,,,2017.0,3674233.0,2023-12-22,40.709094300000004,-74.00626756944155
FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,130 WILLIAM STREET,47D,10038,1.0,,1.0,,,2017.0,3949065.0,2024-02-01,40.709094300000004,-74.00626756944155
FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,130 WILLIAM STREET,50D,10038,1.0,,1.0,,,2017.0,4204947.0,2023-09-06,40.709094300000004,-74.00626756944155
FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,130 WILLIAM STREET,51A,10038,1.0,,1.0,,,2017.0,3682399.0,2023-03-16,40.709094300000004,-74.00626756944155
FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,130 WILLIAM STREET,55D,10038,1.0,,1.0,,,2017.0,4392841.0,2023-04-10,40.709094300000004,-74.00626756944155
FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,59 JOHN STREET,4F,10038,1.0,,1.0,,,1909.0,980000.0,2023-06-01,40.7088339,-74.0072921
FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,59 JOHN STREET,4F,10038,1.0,,1.0,,,1909.0,999000.0,2023-11-30,40.7088339,-74.0072921
FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,130 FULTON STREET,8A,10038,1.0,,1.0,,,1900.0,1725000.0,2023-05-23,40.7101916,-74.0079702
FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,130 FULTON STREET,10B,10038,1.0,,1.0,,,1900.0,2650000.0,2023-08-24,40.7101916,-74.0079702
FINANCIAL,14 RENTALS - 4-10 UNIT,55 STONE STREET,None,10004,3.0,1.0,4.0,1502.0,6008.0,1913.0,15100000.0,2023-07-14,40.7044612,-74.01045559828225
FINANCIAL,14 RENTALS - 4-10 UNIT,53 STONE STREET,None,10004,4.0,2.0,6.0,1738.0,8690.0,1900.0,15100000.0,2023-07-14,40.7043755,-74.0103859
FINANCIAL,17 CONDO COOPS,65 NASSAU STREET,10B,10038,,,,,,1900.0,869000.0,2023-07-28,40.7093791,-74.0086632
FINANCIAL,17 CONDO COOPS,65 NASSAU STREET,8B,10038,,,,,,1900.0,825000.0,2024-01-22,40.7093791,-74.0086632
FINANCIAL,21 OFFICE BUILDINGS,74 BROAD STREET,None,10004,0.0,5.0,5.0,3287.0,21958.0,1910.0,19613468.0,2023-12-28,40.7046131,-74.0116878
FINANCIAL,21 OFFICE BUILDINGS,55 BROAD STREET,None,10004,0.0,88.0,88.0,23132.0,406025.0,1968.0,172500000.0,2023-07-28,40.7052834,-74.01102786404007
FINANCIAL,22 STORE BUILDINGS,94A GREENWICH STREET,None,10006,4.0,1.0,5.0,1784.0,4878.0,1915.0,3500000.0,2023-09-28,40.708135,-74.0136602
FINANCIAL,22 STORE BUILDINGS,144 FULTON STREET,None,10038,0.0,1.0,1.0,3003.0,8071.0,1909.0,38000000.0,2023-10-20,40.7104837,-74.008512
FINANCIAL,47 CONDO NON-BUSINESS STORAGE,130 WILLIAM STREET,SU3,10038,,1.0,1.0,,,2017.0,70980.0,2023-03-14,40.709094300000004,-74.00626756944155
FINANCIAL,47 CONDO NON-BUSINESS STORAGE,130 WILLIAM STREET,SU9,10038,,1.0,1.0,,,2017.0,4204947.0,2023-09-06,40.709094300000004,-74.00626756944155
FINANCIAL,47 CONDO NON-BUSINESS STORAGE,130 WILLIAM STREET,SU30,10038,,1.0,1.0,,,2017.0,4392841.0,2023-04-10,40.709094300000004,-74.00626756944155
FINANCIAL,47 CONDO NON-BUSINESS STORAGE,130 WILLIAM STREET,SU31,10038,,1.0,1.0,,,2017.0,4392841.0,2023-04-10,40.709094300000004,-74.00626756944155
FINANCIAL,47 CONDO NON-BUSINESS STORAGE,130 WILLIAM STREET,SU43,10038,,1.0,1.0,,,2017.0,3682399.0,2023-03-16,40.709094300000004,-74.00626756944155
FINANCIAL,47 CONDO NON-BUSINESS STORAGE,130 WILLIAM STREET,SU51,10038,,1.0,1.0,,,2017.0,35034.0,2023-03-02,40.709094300000004,-74.00626756944155
FINANCIAL,47 CONDO NON-BUSINESS STORAGE,130 WILLIAM STREET,SU57,10038,,1.0,1.0,,,2017.0,59372.0,2023-07-12,40.709094300000004,-74.00626756944155
FINANCIAL,48 CONDO TERRACES/GARDENS/CABANAS,130 WILLIAM STREET,CAB4,10038,,1.0,1.0,,,2017.0,538198.0,2023-04-14,40.709094300000004,-74.00626756944155
FLATIRON,08 RENTALS - ELEVATOR APARTMENTS,20 EAST 22ND STREET,None,10010,23.0,0.0,23.0,2592.0,10512.0,1925.0,10250000.0,2023-03-21,40.73998855,-73.98848473815296
FLATIRON,09 COOPS - WALKUP APARTMENTS,23 WEST 16 STREET,5,10011,,,,,,1925.0,1175000.0,2023-05-10,,
FLATIRON,09 COOPS - WALKUP APARTMENTS,23 WEST 16TH STREET,3,10011,,,,,,1925.0,2450000.0,2023-08-03,40.738208900000004,-73.99422925950809
FLATIRON,10 COOPS - ELEVATOR APARTMENTS,10 WEST 15TH STREET,1002,10011,,,,,,1964.0,615000.0,2023-10-17,40.73688555,-73.99409876470074
FLATIRON,10 COOPS - ELEVATOR APARTMENTS,10 WEST 15TH STREET,1214,10011,,,,,,1964.0,1399000.0,2023-10-18,40.73688555,-73.99409876470074
FLATIRON,10 COOPS - ELEVATOR APARTMENTS,10 WEST 15TH STREET,1420,10011,,,,,,1964.0,1100000.0,2023-10-16,40.73688555,-73.99409876470074
FLATIRON,10 COOPS - ELEVATOR APARTMENTS,10 WEST 15TH STREET,1421,10011,,,,,,1964.0,950000.0,2023-04-10,40.73688555,-73.99409876470074
FLATIRON,10 COOPS - ELEVATOR APARTMENTS,10 WEST 15TH STREET,1526,10011,,,,,,1964.0,520000.0,2023-07-17,40.73688555,-73.99409876470074
FLATIRON,10 COOPS - ELEVATOR APARTMENTS,10 WEST 15TH STREET,2015,10011,,,,,,1964.0,685000.0,2023-08-28,40.73688555,-73.99409876470074
FLATIRON,10 COOPS - ELEVATOR APARTMENTS,10 WEST 15TH STREET,303,10011,,,,,,1964.0,775000.0,2023-07-27,40.73688555,-73.99409876470074
FLATIRON,10 COOPS - ELEVATOR APARTMENTS,10 WEST 15TH STREET,417,10011,,,,,,1964.0,849000.0,2023-07-10,40.73688555,-73.99409876470074
FLATIRON,10 COOPS - ELEVATOR APARTMENTS,10 WEST 15TH STREET,807,10011,,,,,,1964.0,825000.0,2024-02-13,40.73688555,-73.99409876470074
FLATIRON,10 COOPS - ELEVATOR APARTMENTS,10 WEST 15TH STREET,813,10011,,,,,,1964.0,498000.0,2023-10-02,40.73688555,-73.99409876470074
FLATIRON,10 COOPS - ELEVATOR APARTMENTS,10 WEST 15TH STREET,920,10011,,,,,,1964.0,1210000.0,2024-01-16,40.73688555,-73.99409876470074
FLATIRON,10 COOPS - ELEVATOR APARTMENTS,30 WEST 15TH STREET,7S,10011,,,,,,1908.0,3800000.0,2023-08-29,40.7371611,-73.99483574487398
FLATIRON,10 COOPS - ELEVATOR APARTMENTS,40 WEST 15TH STREET,2A,10011,,,,,,1903.0,2150000.0,2023-08-15,40.737293550000004,-73.99515155992727
FLATIRON,10 COOPS - ELEVATOR APARTMENTS,16 WEST 16 STREET,8KS,10011,,,,,,1964.0,448000.0,2023-03-07,,
FLATIRON,10 COOPS - ELEVATOR APARTMENTS,16 WEST 16TH ST,10LN,10011,,,,,,1964.0,930000.0,2023-05-01,40.73759015,-73.99380880477267
FLATIRON,10 COOPS - ELEVATOR APARTMENTS,16 WEST 16TH ST.,5WN,10011,,,,,,1964.0,948000.0,2023-10-05,40.73759015,-73.99380880477267
FLATIRON,10 COOPS - ELEVATOR APARTMENTS,16 WEST 16TH STREET,11C-S,10011,,,,,,1964.0,1427500.0,2023-11-17,40.73759015,-73.99380880477267
FLATIRON,10 COOPS - ELEVATOR APARTMENTS,16 WEST 16TH STREET,12FS,10011,,,,,,1964.0,680000.0,2023-03-30,40.73759015,-73.99380880477267
FLATIRON,10 COOPS - ELEVATOR APARTMENTS,16 WEST 16TH STREET,12KS,10011,,,,,,1964.0,882502.0,2023-06-01,40.73759015,-73.99380880477267
FLATIRON,10 COOPS - ELEVATOR APARTMENTS,16 WEST 16TH STREET,14NS,10011,,,,,,1964.0,2238000.0,2023-12-05,40.73759015,-73.99380880477267
FLATIRON,10 COOPS - ELEVATOR APARTMENTS,16 WEST 16TH STREET,1C-S,10011,,,,,,1964.0,1150000.0,2023-05-01,40.73759015,-73.99380880477267
FLATIRON,10 COOPS - ELEVATOR APARTMENTS,16 WEST 16TH STREET,1GN,10011,,,,,,1964.0,1350000.0,2023-05-10,40.73759015,-73.99380880477267
FLATIRON,10 COOPS - ELEVATOR APARTMENTS,16 WEST 16TH STREET,1HN,10011,,,,,,1964.0,1350000.0,2023-05-10,40.73759015,-73.99380880477267
FLATIRON,10 COOPS - ELEVATOR APARTMENTS,16 WEST 16TH STREET,1S-N,10011,,,,,,1964.0,825000.0,2023-06-06,40.73759015,-73.99380880477267
FLATIRON,10 COOPS - ELEVATOR APARTMENTS,16 WEST 16TH STREET,2DN,10011,,,,,,1964.0,999000.0,2023-10-17,40.73759015,-73.99380880477267
FLATIRON,10 COOPS - ELEVATOR APARTMENTS,16 WEST 16TH STREET,2GS,10011,,,,,,1964.0,735000.0,2023-07-11,40.73759015,-73.99380880477267
FLATIRON,10 COOPS - ELEVATOR APARTMENTS,16 WEST 16TH STREET,2UN,10011,,,,,,1964.0,750000.0,2023-07-20,40.73759015,-73.99380880477267
FLATIRON,10 COOPS - ELEVATOR APARTMENTS,16 WEST 16TH STREET,3ES,10011,,,,,,1964.0,745000.0,2023-04-27,40.73759015,-73.99380880477267
FLATIRON,10 COOPS - ELEVATOR APARTMENTS,16 WEST 16TH STREET,8CS,10011,,,,,,1964.0,1150000.0,2023-10-26,40.73759015,-73.99380880477267
FLATIRON,10 COOPS - ELEVATOR APARTMENTS,16 WEST 16TH STREET,8DN,10011,,,,,,1964.0,1375000.0,2023-05-31,40.73759015,-73.99380880477267
FLATIRON,10 COOPS - ELEVATOR APARTMENTS,16 WEST 16TH STREET,8NN,10011,,,,,,1964.0,649400.0,2023-07-20,40.73759015,-73.99380880477267
FLATIRON,10 COOPS - ELEVATOR APARTMENTS,16 WEST 16TH STREET,9EN,10011,,,,,,1964.0,1600000.0,2023-09-07,40.73759015,-73.99380880477267
FLATIRON,10 COOPS - ELEVATOR APARTMENTS,16 WEST 16TH STREET,9TS,10011,,,,,,1964.0,926000.0,2023-04-03,40.73759015,-73.99380880477267
FLATIRON,10 COOPS - ELEVATOR APARTMENTS,4 WEST 16TH STREET,9B,10011,,,,,,1902.0,1915000.0,2023-08-01,40.7374255,-73.99333428125286
FLATIRON,10 COOPS - ELEVATOR APARTMENTS,54 WEST 16TH ST,5F,10011,,,,,,1955.0,820000.0,2023-08-16,40.7385025,-73.995695
FLATIRON,10 COOPS - ELEVATOR APARTMENTS,54 WEST 16TH STREET,3C,10011,,,,,,1955.0,727500.0,2023-03-24,40.7385025,-73.995695
FLATIRON,10 COOPS - ELEVATOR APARTMENTS,9 WEST 16TH STREET,2,10011,,,,,,1926.0,1808349.0,2023-08-17,40.73792075,-73.99356554314741
FLATIRON,10 COOPS - ELEVATOR APARTMENTS,40 WEST 24TH STREET,6E,10010,,,,,,1905.0,1726550.0,2023-04-19,40.7427255,-73.99055847916667
FLATIRON,10 COOPS - ELEVATOR APARTMENTS,38 WEST 26TH STREET,10B,10010,,,,,,1909.0,1875000.0,2023-06-13,40.74428675,-73.99074100547604
FLATIRON,10 COOPS - ELEVATOR APARTMENTS,38 WEST 26TH STREET,11B,10010,,,,,,1909.0,3230000.0,2023-12-27,40.74428675,-73.99074100547604
FLATIRON,10 COOPS - ELEVATOR APARTMENTS,7 EAST 14 STREET,715,10003,,,,,,1965.0,695000.0,2023-09-20,,
FLATIRON,10 COOPS - ELEVATOR APARTMENTS,7 EAST 14TH STREET,1012,10003,,,,,,1965.0,797500.0,2023-06-13,40.735804,-73.9926767
FLATIRON,10 COOPS - ELEVATOR APARTMENTS,7 EAST 14TH STREET,1106,10003,,,,,,1965.0,1647500.0,2023-03-06,40.735804,-73.9926767
FLATIRON,10 COOPS - ELEVATOR APARTMENTS,7 EAST 14TH STREET,1509,10003,,,,,,1965.0,975000.0,2023-05-09,40.735804,-73.9926767
FLATIRON,10 COOPS - ELEVATOR APARTMENTS,7 EAST 14TH STREET,1520,10003,,,,,,1965.0,915000.0,2023-06-20,40.735804,-73.9926767
FLATIRON,10 COOPS - ELEVATOR APARTMENTS,7 EAST 14TH STREET,1604,10003,,,,,,1965.0,525000.0,2023-05-09,40.735804,-73.9926767
FLATIRON,10 COOPS - ELEVATOR APARTMENTS,7 EAST 14TH STREET,1606,10003,,,,,,1965.0,1750000.0,2023-05-23,40.735804,-73.9926767
FLATIRON,10 COOPS - ELEVATOR APARTMENTS,7 EAST 14TH STREET,17L,10003,,,,,,1965.0,972500.0,2023-04-25,40.735804,-73.9926767
FLATIRON,10 COOPS - ELEVATOR APARTMENTS,7 EAST 14TH STREET,18B,10003,,,,,,1965.0,599000.0,2023-04-13,40.735804,-73.9926767
FLATIRON,10 COOPS - ELEVATOR APARTMENTS,7 EAST 14TH STREET,19N,10003,,,,,,1965.0,892319.0,2024-02-08,40.735804,-73.9926767
FLATIRON,10 COOPS - ELEVATOR APARTMENTS,7 EAST 14TH STREET,21P,10003,,,,,,1965.0,763688.0,2023-06-29,40.735804,-73.9926767
FLATIRON,10 COOPS - ELEVATOR APARTMENTS,7 EAST 14TH STREET,21U,10003,,,,,,1965.0,1625000.0,2023-11-01,40.735804,-73.9926767
FLATIRON,10 COOPS - ELEVATOR APARTMENTS,7 EAST 14TH STREET,330,10003,,,,,,1965.0,675000.0,2024-02-15,40.735804,-73.9926767
FLATIRON,10 COOPS - ELEVATOR APARTMENTS,7 EAST 14TH STREET,508,10003,,,,,,1965.0,650000.0,2023-05-19,40.735804,-73.9926767
FLATIRON,10 COOPS - ELEVATOR APARTMENTS,7 EAST 14TH STREET,620,10003,,,,,,1965.0,850000.0,2023-11-07,40.735804,-73.9926767
FLATIRON,10 COOPS - ELEVATOR APARTMENTS,7 EAST 14TH STREET,730,10003,,,,,,1965.0,600000.0,2023-10-17,40.735804,-73.9926767
FLATIRON,10 COOPS - ELEVATOR APARTMENTS,105 5TH AVENUE,7C,10003,,,,,,1907.0,1882000.0,2023-12-05,40.7382953,-73.991751
FLATIRON,10 COOPS - ELEVATOR APARTMENTS,105 FIFTH AVENUE,3AB,10003,,,,,,1907.0,6025000.0,2023-09-18,43.058342714285715,-74.33404957142857
FLATIRON,10 COOPS - ELEVATOR APARTMENTS,222 PARK AVENUE SOUTH,10AB,10003,,,,,,1910.0,4979000.0,2023-08-15,40.7373476,-73.9887097
FLATIRON,10 COOPS - ELEVATOR APARTMENTS,222 PARK AVENUE SOUTH,3D,10003,,,,,,1910.0,2295000.0,2023-11-21,40.7373476,-73.9887097
FLATIRON,10 COOPS - ELEVATOR APARTMENTS,30 EAST 22ND STREET,3A,10010,,,,,,1925.0,468000.0,2023-07-25,40.739818099999994,-73.98806402275471
FLATIRON,10 COOPS - ELEVATOR APARTMENTS,21 EAST 22ND ST,9D,10010,,,,,,1911.0,1375000.0,2023-05-23,40.7404389,-73.98844079480475
FLATIRON,10 COOPS - ELEVATOR APARTMENTS,21 EAST 22ND STREET,11EF,10010,,,,,,1911.0,2875000.0,2023-10-11,40.7404389,-73.98844079480475
